RUC_ID,Tipo_empresa,Grupo_Empresarial,Sector,N_locales,N_trabajadores,Crecimiento_Anual,Tamaño_Fact,Cliente
20306781252,PRIVADA,1,Consumer,1,511,16.27%, 2 ,NO
20330822661,PRIVADA,1,Retail,1,24,54.84%, 2 ,NO
20507884823,PRIVADA,1,Engineering & Construction,1,94,16.27%, 2 ,NO
20506392234,PRIVADA,1,"Forest, Paper & Packaging",1,283,30.75%, 2 ,NO
20100057523,PRIVADA,1,Manufacturing,1,357,5.16%, 2 ,NO
20538827224,PRIVADA,1,Engineering & Construction,1,162,30.75%, 2 ,NO
20505688903,PRIVADA,1,Consumer,1,7032,35.29%, 2 ,NO
20308430457,PRIVADA,1,Metals and Mining,1,146,30.75%, 2 ,NO
20505018509,PRIVADA,1,Health Services,1,819,16.27%, 2 ,NO
20377674686,PRIVADA,1,Energy,1,6,16.27%, 2 ,NO
20549929631,PRIVADA,1,Chemicals,1,8,30.75%, 2 ,NO
20147720492,PRIVADA,1,Health Services,1,292,16.27%, 2 ,NO
20503727405,PRIVADA,1,Retail,1,121,30.75%, 2 ,NO
20556302911,PRIVADA,1,Telecommunications,1,509,65.96%, 2 ,NO
20546301312,PRIVADA,1,Engineering & Construction,1,80,200.52%, 2 ,SI
20502629876,PRIVADA,1,Retail,1,104,5.16%, 2 ,NO
20133932730,PRIVADA,1,Automotive,2,54,20.13%, 2 ,NO
20522199495,PRIVADA,1,Engineering & Construction,1,86,5.16%, 2 ,NO
20128847881,PRIVADA,1,Transportation & Logistics,1,48,5.16%, 2 ,NO
20492376931,PRIVADA,1,Banking & Capital Markets,1,0,284.79%, 2 ,SI
20526005610,PRIVADA,1,Consumer,1,14,72.45%, 2 ,SI
20393177706,PRIVADA,1,Consumer,4,208,30.75%, 2 ,SI
20168805072,PRIVADA,1,Retail,1,406,4.64%, 2 ,SI
20254556654,PRIVADA,1,Engineering & Construction,1,587,45.42%, 2 ,NO
20524506166,PRIVADA,1,Retail,1,74,1.41%, 2 ,SI
20100136318,PRIVADA,1,Asset & Wealth Management,1,0,4.64%, 2 ,NO
20385739771,PRIVADA,1,Business Services,1,970,18.65%, 2 ,NO
20510069251,PRIVADA,1,Retail,1,574,18.65%, 2 ,NO
20466776336,PRIVADA,1,Engineering & Construction,6,343,5.16%, 2 ,NO
20339309761,PRIVADA,1,Asset & Wealth Management,1,8,18.65%, 2 ,NO
20327397258,PRIVADA,1,Metals and Mining,2,167,1.41%, 2 ,SI
20523470761,PRIVADA,1,Health Services,1,250,5.16%, 2 ,NO
20100068649,PRIVADA,1,Consumer,1,219,1.41%, 2 ,NO
20451060393,PRIVADA,1,Consumer,1,454,4.64%, 2 ,NO
20100522030,PRIVADA,1,Retail,1,66,46.05%, 2 ,NO
20600559681,PRIVADA,1,Engineering & Construction,1,332,43.65%, 2 ,SI
20132373524,PRIVADA,1,Engineering & Construction,2,562,35.52%, 2 ,NO
20501864405,PRIVADA,1,Retail,1,124,16.27%, 2 ,SI
20601315051,PRIVADA,1,Asset & Wealth Management,1,70,-25.82%, 2 ,NO
20563614723,PRIVADA,1,Consumer,1,33,202.38%, 2 ,SI
20348067053,PRIVADA,1,Banking & Capital Markets,1,783,5.16%, 2 ,NO
20341848955,PRIVADA,1,Hospitality & Leisure,1,671,4.64%, 2 ,SI
20394862704,PRIVADA,1,Consumer,2,213,30.75%, 2 ,NO
20100227895,PRIVADA,1,Transportation & Logistics,2,261,16.27%, 2 ,NO
20124148970,PRIVADA,1,Banking & Capital Markets,1,542,2.60%, 2 ,SI
20122720650,PRIVADA,1,Manufacturing,1,406,18.65%, 2 ,NO
20505174896,PRIVADA,1,Metals and Mining,1,339,5.16%, 2 ,NO
20424044203,PRIVADA,1,Hospitality & Leisure,5,618,4.64%, 2 ,SI
20521308321,PRIVADA,1,Banking & Capital Markets,1,747,5.16%, 2 ,NO
20508528656,PRIVADA,1,Consumer,1,132,5.16%, 2 ,NO
20103744211,PRIVADA,1,Energy,19,618,35.52%, 2 ,NO
20205605500,PRIVADA,1,Hospitality & Leisure,1,1030,4.64%, 2 ,SI
20325493811,PRIVADA,1,Power & Utilities,1,46,4.64%, 2 ,NO
20191503482,PRIVADA,1,Transportation & Logistics,2,205,5.16%, 2 ,SI
20111740438,PRIVADA,1,Engineering & Construction,1,147,4.64%, 2 ,NO
20417573705,PRIVADA,1,Engineering & Construction,1,116,68.14%, 2 ,NO
20458362077,PRIVADA,1,Telecommunications,1,13,4.64%, 2 ,NO
20106785288,PRIVADA,1,Hospitality & Leisure,5,394,-7.96%, 2 ,NO
20423264617,PRIVADA,1,Asset & Wealth Management,1,113,0.55%, 2 ,NO
20100074029,PRIVADA,1,Transportation & Logistics,10,1280,0.55%, 2 ,NO
20100165504,PRIVADA,1,Pharma & Life Sciences ,2,38,73.04%, 2 ,SI
20104505784,PRIVADA,1,Consumer,2,203,14.54%, 2 ,SI
20523833589,PRIVADA,1,Business Services,1,14,-4.90%, 2 ,NO
20537464543,PRIVADA,1,Business Services,1,186,14.54%, 2 ,SI
20538728757,PRIVADA,1,Metals and Mining,1,253,3.92%, 2 ,NO
20205572229,PRIVADA,1,Consumer,1,485,37.10%, 2 ,NO
20100134455,PRIVADA,1,Education - National,1,1049,-7.71%, 2 ,SI
20207190285,PRIVADA,1,Retail,1,44,3.39%, 2 ,NO
20531521987,PRIVADA,1,Hospitality & Leisure,1,613,3.92%, 2 ,SI
20503180449,PRIVADA,1,Business Services,1,360,43.74%, 2 ,NO
20334089941,PRIVADA,1,Manufacturing,1,62,3.39%, 2 ,NO
20100131863,PRIVADA,1,Retail,4,121,-14.62%, 2 ,NO
20138998780,PRIVADA,1,Consumer,6,612,3.39%, 2 ,NO
20515552520,PRIVADA,1,Retail,1,11,3.39%, 2 ,NO
20554085131,PRIVADA,1,Telecommunications,1,3,105.80%, 2 ,NO
20515774182,PRIVADA,1,Retail,1,658,3.92%, 2 ,NO
20100179807,PRIVADA,1,Metals and Mining,2,305,14.54%, 2 ,NO
20101098681,PRIVADA,1,Health Services,2,743,3.92%, 2 ,NO
20100160375,PRIVADA,1,Consumer,2,540,27.07%, 2 ,NO
20505897812,PRIVADA,1,Hospitality & Leisure,1,1362,3.92%, 2 ,NO
20529945192,PRIVADA,1,Consumer,1,16,106.52%, 2 ,NO
20231843460,PRIVADA,1,Hospitality & Leisure,3,532,16.42%, 2 ,SI
20506602069,PRIVADA,1,Engineering & Construction,3,56,14.54%, 2 ,NO
20502846460,PRIVADA,1,Engineering & Construction,1,72,81.95%, 2 ,NO
20100041520,PRIVADA,1,Retail,1,315,3.39%, 2 ,NO
20475428634,PRIVADA,1,Engineering & Construction,3,332,52.05%, 2 ,NO
20100006538,PRIVADA,1,Retail,2,330,3.39%, 2 ,NO
20502765206,PRIVADA,1,Metals and Mining,1,1065,14.54%, 2 ,NO
20259814210,PRIVADA,1,Transportation & Logistics,1,118,3.39%, 2 ,NO
20226804553,PRIVADA,1,Automotive,1,64,16.42%, 2 ,NO
20397320171,PRIVADA,1,Retail,1,84,3.92%, 2 ,NO
20351410061,PRIVADA,1,Consumer,1,193,-7.71%, 2 ,NO
20483957590,PRIVADA,1,Consumer,1,253,32.54%, 2 ,NO
20103668876,PRIVADA,1,Retail,1,78,3.39%, 2 ,NO
20459980963,PRIVADA,1,Hospitality & Leisure,1,426,-7.71%, 2 ,NO
20168702346,PRIVADA,1,Energy,1,184,16.77%, 2 ,SI
20334403166,PRIVADA,1,Retail,1,134,14.54%, 2 ,NO
20110133091,PRIVADA,1,Retail,1,18,27.57%, 2 ,NO
20513118849,PRIVADA,1,Consumer,2,54,14.54%, 2 ,NO
20517932346,PRIVADA,1,Consumer,1,116,3.92%, 2 ,NO
20110343907,PRIVADA,1,Retail,1,227,27.07%, 2 ,NO
20479748102,PRIVADA,1,Education - National,1,1157,3.39%, 2 ,NO
20100313899,PRIVADA,1,Engineering & Construction,3,412,27.07%, 2 ,NO
20536473751,PRIVADA,1,Metals and Mining,1,30,45.12%, 2 ,NO
20383773378,PRIVADA,1,Retail,1,263,-7.71%, 2 ,NO
20416634212,PRIVADA,1,Retail,1,88,-7.71%, 2 ,NO
20138651917,PRIVADA,1,Engineering & Construction,10,324,16.77%, 2 ,NO
20564172066,PRIVADA,1,Chemicals,1,0,193.36%, 2 ,NO
20600098633,PRIVADA,1,Insurance,1,28,37.10%, 2 ,SI
20207770796,PRIVADA,1,Retail,1,109,14.54%, 2 ,SI
20600180631,PRIVADA,1,Consumer,1,751,45.12%, 2 ,NO
20100063680,PRIVADA,1,Manufacturing,1,169,3.39%, 2 ,NO
20537742373,PRIVADA,1,Telecommunications,1,19,16.77%, 2 ,NO
20196629000,PRIVADA,1,Manufacturing,2,2,-0.29%, 2 ,NO
20498168125,PRIVADA,1,Engineering & Construction,1,30,3.39%, 2 ,NO
20519033233,PRIVADA,1,Automotive,1,0,-7.71%, 2 ,NO
20100898242,PRIVADA,1,Consumer,1,472,14.54%, 2 ,NO
20545481333,PRIVADA,1,Retail,1,7,73.04%, 2 ,NO
20167930868,PRIVADA,1,Automotive,1,164,3.39%, 2 ,NO
20508818221,PRIVADA,1,Technology,1,33,27.07%, 2 ,NO
20256136865,PRIVADA,1,Transportation & Logistics,170,1777,3.39%, 2 ,NO
20516390060,PRIVADA,1,Asset & Wealth Management,1,181,3.92%, 2 ,NO
20507939580,PRIVADA,1,Manufacturing,1,133,27.07%, 2 ,NO
20516556561,PRIVADA,1,Energy,1,77,-7.71%, 2 ,SI
20514811271,PRIVADA,1,Retail,1,456,3.39%, 2 ,NO
20454067682,PRIVADA,1,Engineering & Construction,1,121,14.54%, 2 ,NO
20228985237,PRIVADA,1,Energy,1,129,3.92%, 2 ,NO
20507656367,PRIVADA,1,Energy,1,4,-7.71%, 2 ,NO
20601322481,PRIVADA,1,Retail,1,10,55.26%, 2 ,NO
20520869655,PRIVADA,1,Education - National,1,1153,14.54%, 2 ,NO
20231266993,PRIVADA,1,Energy,2,60,27.07%, 2 ,NO
20600825187,PRIVADA,1,Insurance,1,84,42.68%, 2 ,NO
20501730468,PRIVADA,1,Automotive,2,18,14.54%, 2 ,NO
20508782013,PRIVADA,1,Transportation & Logistics,2,119,14.54%, 2 ,NO
20555763868,PRIVADA,1,Consumer,1,215,101.67%, 2 ,NO
20100216346,PRIVADA,1,Automotive,1,169,-7.71%, 2 ,NO
20550205409,PRIVADA,1,Business Services,1,154,3.92%, 2 ,NO
20541349082,PRIVADA,1,Transportation & Logistics,1,96,27.18%, 2 ,NO
20103134065,PRIVADA,1,Retail,1,74,3.92%, 2 ,NO
20600224663,PRIVADA,1,Transportation & Logistics,1,21,37.10%, 2 ,NO
20221259581,PRIVADA,1,Engineering & Construction,1,1207,3.39%, 2 ,NO
20547737904,PRIVADA,1,Business Services,1,0,164.07%, 2 ,NO
20462262087,PRIVADA,1,Retail,1,57,16.42%, 2 ,NO
20466246370,PRIVADA,1,Education - National,1,881,14.54%, 2 ,NO
20297995635,PRIVADA,1,Transportation & Logistics,1,46,3.39%, 2 ,SI
20454063423,PRIVADA,1,Retail,1,14,14.54%, 2 ,NO
20434327611,PRIVADA,1,Retail,6,38,-7.71%, 2 ,NO
20447844835,PRIVADA,1,Metals and Mining,1,209,96.28%, 2 ,NO
20601591619,PRIVADA,1,Transportation & Logistics,1,13,66.65%, 2 ,NO
20477683810,PRIVADA,1,Automotive,1,104,27.07%, 2 ,NO
20505243537,PRIVADA,1,Retail,1,36,-2.03%, 2 ,NO
20127705969,PRIVADA,1,Business Services,11,149,27.07%, 2 ,NO
20100023203,PRIVADA,1,Transportation & Logistics,1,1084,14.54%, 2 ,NO
20469962246,PRIVADA,1,Engineering & Construction,1,454,38.63%, 2 ,NO
20101312608,PRIVADA,1,Retail,1,234,16.42%, 2 ,NO
20102297581,PRIVADA,1,Engineering & Construction,1,2027,20.75%, 2 ,NO
20100352525,PRIVADA,1,Engineering & Construction,1,134,14.54%, 2 ,NO
20100139848,PRIVADA,1,Manufacturing,1,250,14.54%, 2 ,NO
20510498888,PRIVADA,1,Metals and Mining,1,14,13.68%, 2 ,NO
20525893040,PRIVADA,1,Retail,1,14,42.68%, 2 ,NO
20101313833,PRIVADA,1,Energy,2,95,14.54%, 2 ,NO
20293583626,PRIVADA,1,Consumer,1,16,43.74%, 2 ,NO
20101030882,PRIVADA,1,Retail,2,311,14.54%, 2 ,NO
20102562322,PRIVADA,1,Retail,1,91,3.92%, 2 ,NO
20537284723,PRIVADA,1,Business Services,1,136,27.18%, 2 ,NO
20326764214,PRIVADA,1,Engineering & Construction,1,782,37.10%, 2 ,NO
20513857218,PRIVADA,1,Metals and Mining,1,155,-7.71%, 2 ,NO
20601377307,PRIVADA,1,Metals and Mining,1,30,72.87%, 2 ,NO
20170717261,PRIVADA,1,0,1,127,5.50%, 1 ,NO
20508663511,PRIVADA,1,0,1,25,35.51%, 1 ,NO
20509867560,PRIVADA,1,0,1,60,37.91%, 1 ,NO
20113539594,PRIVADA,1,0,1,161,5.50%, 1 ,NO
20480683839,PRIVADA,1,0,2,53,5.50%, 1 ,NO
20347258611,PRIVADA,1,0,1,286,-27.94%, 1 ,NO
20454133146,PRIVADA,1,0,1,193,0.44%, 1 ,NO
20393443783,PRIVADA,1,0,1,126,35.51%, 1 ,NO
20173136499,PRIVADA,1,0,1,562,-6.19%, 1 ,NO
20341257167,PRIVADA,1,0,1,81,10.20%, 1 ,NO
20292391189,PRIVADA,1,0,2,80,-4.19%, 1 ,NO
20251549835,PRIVADA,1,0,1,103,10.40%, 1 ,NO
20516605104,PRIVADA,1,0,1,17,37.91%, 1 ,NO
20510174047,PRIVADA,1,0,1,99,4.68%, 1 ,NO
20521314720,PRIVADA,1,0,1,12,61.66%, 1 ,NO
20372525496,PRIVADA,1,0,2,35,-14.59%, 1 ,NO
20526133456,PRIVADA,1,0,1,15,59.35%, 1 ,NO
20510406274,PRIVADA,1,0,2,287,19.56%, 1 ,NO
20550808791,PRIVADA,1,0,1,52,-11.70%, 1 ,NO
20504218644,PRIVADA,1,0,2,17,4.90%, 1 ,NO
20480564660,PRIVADA,1,0,1,58,11.91%, 1 ,NO
20100247225,PRIVADA,1,0,1,136,37.91%, 1 ,NO
20549650440,PRIVADA,1,0,1,17,11.91%, 1 ,NO
20206872234,PRIVADA,1,0,2,105,40.30%, 1 ,NO
20543582701,PRIVADA,1,0,1,17,10.20%, 1 ,NO
20493545257,PRIVADA,1,0,1,10,19.56%, 1 ,NO
20101991319,PRIVADA,1,0,1,15,66.89%, 1 ,NO
20502148347,PRIVADA,1,0,1,202,4.68%, 1 ,NO
20100160707,PRIVADA,1,0,1,114,53.79%, 1 ,SI
20167884491,PRIVADA,1,0,1,53,4.68%, 1 ,NO
20545784158,PRIVADA,1,0,1,19,54.39%, 1 ,NO
20515100548,PRIVADA,1,0,1,43,18.69%, 1 ,NO
20513040718,PRIVADA,1,0,1,101,19.56%, 1 ,NO
20432295754,PRIVADA,1,0,1,40,37.91%, 1 ,NO
20418420830,PRIVADA,1,0,1,18,4.90%, 1 ,NO
20515290142,PRIVADA,1,0,1,291,18.69%, 1 ,SI
20516920123,PRIVADA,1,0,1,19,40.30%, 1 ,NO
20100297915,PRIVADA,1,0,2,189,4.90%, 1 ,NO
20492647633,PRIVADA,1,0,1,19,4.90%, 1 ,NO
20100244714,PRIVADA,1,0,3,96,4.68%, 1 ,NO
20197705249,PRIVADA,1,0,1,303,4.68%, 1 ,NO
20408104638,PRIVADA,1,0,1,43,7.77%, 1 ,NO
20527582386,PRIVADA,1,0,2,17,2.43%, 1 ,NO
20508221844,PRIVADA,1,0,1,17,8.15%, 1 ,NO
20468787360,PRIVADA,1,0,1,34,17.31%, 1 ,NO
20101620256,PRIVADA,1,0,1,122,16.26%, 1 ,NO
20133417452,PRIVADA,1,0,2,84,-5.53%, 1 ,NO
20252011910,PRIVADA,1,0,1,13,2.47%, 1 ,NO
20518680057,PRIVADA,1,0,1,36,17.31%, 1 ,NO
20514134155,PRIVADA,1,0,2,274,16.26%, 1 ,NO
20511520003,PRIVADA,1,0,1,17,32.45%, 1 ,NO
20504073069,PRIVADA,1,0,1,17,17.31%, 1 ,NO
20453537537,PRIVADA,1,0,1,115,57.51%, 1 ,NO
20520577107,PRIVADA,1,0,1,25,16.26%, 1 ,NO
20100231817,PRIVADA,1,0,1,545,2.47%, 1 ,NO
20153154237,PRIVADA,1,0,1,21,16.26%, 1 ,NO
20491877180,PRIVADA,1,Metals and Mining,1,15,39.00%, 2 ,NO
20120858425,PRIVADA,1,0,1,51,2.43%, 1 ,NO
20513423641,PRIVADA,1,0,1,10,16.26%, 1 ,NO
20451586913,PRIVADA,1,0,1,55,17.31%, 1 ,NO
20509283657,PRIVADA,1,0,1,44,16.26%, 1 ,SI
20475833229,PRIVADA,1,0,1,79,54.60%, 1 ,NO
20343680580,PRIVADA,1,0,1,101,50.39%, 1 ,NO
20515631829,PRIVADA,1,0,1,14,7.77%, 1 ,NO
20536559125,PRIVADA,1,0,1,21,32.45%, 1 ,NO
20524114756,PRIVADA,1,0,1,10,60.31%, 1 ,SI
20412830335,PRIVADA,1,0,1,19,16.26%, 1 ,NO
20510413483,PRIVADA,1,0,1,68,65.32%, 1 ,NO
20537613484,PRIVADA,1,0,1,111,-2.61%, 1 ,NO
20509777145,PRIVADA,1,0,1,15,16.26%, 1 ,NO
20465062356,PRIVADA,1,0,1,78,16.26%, 1 ,NO
20509449644,PRIVADA,1,0,1,40,33.39%, 1 ,NO
20546880169,PRIVADA,1,0,1,16,16.26%, 1 ,NO
20459485369,PRIVADA,1,0,1,1540,16.26%, 1 ,NO
20466241734,PRIVADA,1,0,1,1043,35.48%, 1 ,NO
20117322751,PRIVADA,1,0,1,145,10.42%, 1 ,NO
20530811183,PRIVADA,1,0,2,783,7.77%, 1 ,NO
20517933318,PRIVADA,1,0,1,518,8.15%, 1 ,NO
20519121957,PRIVADA,1,0,1,10,16.26%, 1 ,NO
20514364665,PRIVADA,1,0,1,79,16.26%, 1 ,NO
20503496161,PRIVADA,1,0,3,82,16.26%, 1 ,NO
20447366917,PRIVADA,1,0,1,16,7.77%, 1 ,NO
20404057805,PRIVADA,1,0,1,19,-0.15%, 1 ,NO
20521449731,PRIVADA,1,0,1,339,17.17%, 1 ,NO
20109333159,PRIVADA,1,0,1,47,17.17%, 1 ,NO
20552611307,PRIVADA,1,0,1,29,16.26%, 1 ,NO
20510731779,PRIVADA,1,0,1,20,51.33%, 1 ,NO
20171636982,PRIVADA,1,0,1,6,50.39%, 1 ,NO
20102179898,PRIVADA,1,0,1,93,16.26%, 1 ,NO
20100172543,PRIVADA,1,0,2,134,16.26%, 1 ,NO
20509468606,PRIVADA,1,0,1,28,67.00%, 1 ,NO
20502385390,PRIVADA,1,0,1,577,16.26%, 1 ,NO
20393024039,PRIVADA,1,0,1,151,7.77%, 1 ,NO
20100965454,PRIVADA,1,0,1,89,63.24%, 1 ,NO
20368719626,PRIVADA,1,0,1,14,16.26%, 1 ,NO
20204156060,PRIVADA,1,0,2,126,92.19%, 1 ,NO
20513151978,PRIVADA,1,0,1,57,16.26%, 1 ,NO
20101161634,PRIVADA,1,0,1,179,56.69%, 1 ,NO
20543921255,PRIVADA,1,0,1,794,32.45%, 1 ,NO
20503662869,PRIVADA,1,0,1,196,16.26%, 1 ,NO
20505470941,PRIVADA,1,0,1,192,7.77%, 1 ,NO
20109969452,PRIVADA,1,0,3,113,10.18%, 1 ,NO
20218845615,PRIVADA,1,0,1,54,9.53%, 1 ,NO
20551015239,PRIVADA,1,0,1,275,-3.60%, 1 ,NO
20480085184,PRIVADA,1,0,1,18,9.53%, 1 ,NO
20111864595,PRIVADA,1,0,2,65,70.46%, 1 ,NO
20467225155,PRIVADA,1,0,1,782,9.53%, 1 ,NO
20482074724,PRIVADA,1,0,1,570,29.41%, 1 ,NO
20514650161,PRIVADA,1,0,1,52,56.64%, 1 ,NO
20505830319,PRIVADA,1,0,1,69,46.85%, 1 ,NO
20511665150,PRIVADA,1,0,2,218,-3.60%, 1 ,SI
20208407148,PRIVADA,1,0,1,216,2.08%, 1 ,NO
20546236073,PRIVADA,1,0,1,22,1.27%, 1 ,NO
20481146951,PRIVADA,1,0,1,227,27.39%, 1 ,NO
20100036950,PRIVADA,1,0,1,161,24.91%, 1 ,NO
20554251677,PRIVADA,1,0,1,276,-1.43%, 1 ,NO
20512718150,PRIVADA,1,0,1,17,24.81%, 1 ,NO
20526660740,PRIVADA,1,0,1,14,-3.60%, 1 ,NO
20470531968,PRIVADA,1,0,1,91,-31.24%, 1 ,NO
20108474867,PRIVADA,1,0,1,55,46.85%, 1 ,NO
20100247497,PRIVADA,1,0,1,100,10.18%, 1 ,NO
20491608952,PRIVADA,1,0,1,14,1.70%, 1 ,NO
20512864644,PRIVADA,1,0,1,546,28.38%, 1 ,NO
20507474251,PRIVADA,1,0,1,12,10.18%, 1 ,NO
20509438448,PRIVADA,1,0,1,13,24.81%, 1 ,NO
20413040656,PRIVADA,1,0,1,19,2.78%, 1 ,NO
20538329542,PRIVADA,1,0,1,24,9.53%, 1 ,NO
20102890508,PRIVADA,1,0,1,365,10.18%, 1 ,NO
20513959134,PRIVADA,1,0,1,249,41.91%, 1 ,NO
20515573365,PRIVADA,1,0,1,12,10.18%, 1 ,NO
20508425091,PRIVADA,1,0,1,70,11.14%, 1 ,NO
20123387326,PRIVADA,1,0,1,72,-3.60%, 1 ,NO
20509289931,PRIVADA,1,0,1,47,1.70%, 1 ,NO
20502454111,PRIVADA,1,0,1,121,10.18%, 1 ,NO
20516790327,PRIVADA,1,0,1,15,24.81%, 1 ,NO
20418710757,PRIVADA,1,0,1,75,10.18%, 1 ,NO
20100291551,PRIVADA,1,0,1,51,24.81%, 1 ,NO
20514731676,PRIVADA,1,0,1,7,-1.43%, 1 ,NO
20493428536,PRIVADA,1,0,2,167,24.81%, 1 ,NO
20511424896,PRIVADA,1,0,1,1025,9.53%, 1 ,NO
20100350743,PRIVADA,1,0,1,102,24.91%, 1 ,NO
20100853907,PRIVADA,1,0,1,291,-3.60%, 1 ,NO
20118596740,PRIVADA,1,0,1,50,10.18%, 1 ,NO
20503028655,PRIVADA,1,0,1,96,-14.70%, 1 ,NO
20108772884,PRIVADA,1,0,1,58,54.02%, 1 ,NO
20393069300,PRIVADA,1,0,1,3,24.81%, 1 ,NO
20422561537,PRIVADA,1,0,5,16,9.53%, 1 ,NO
20263827776,PRIVADA,1,0,1,194,43.69%, 1 ,NO
20508758902,PRIVADA,1,0,1,83,1.70%, 1 ,NO
20260311175,PRIVADA,1,0,1,340,1.70%, 1 ,NO
20112554778,PRIVADA,1,0,1,12,24.81%, 1 ,NO
20341946531,PRIVADA,1,0,1,50,-3.60%, 1 ,NO
20260496281,PRIVADA,1,0,1,71,9.53%, 1 ,NO
20470393719,PRIVADA,1,0,1,6,9.53%, 1 ,NO
20534271469,PRIVADA,1,0,1,47,9.53%, 1 ,NO
20101759416,PRIVADA,1,0,1,214,1.70%, 1 ,NO
20340530064,PRIVADA,1,0,1,74,24.81%, 1 ,NO
20519320305,PRIVADA,1,0,1,160,9.53%, 1 ,NO
20293755770,PRIVADA,1,0,2,258,24.91%, 1 ,NO
20304634554,PRIVADA,1,0,1,45,24.91%, 1 ,NO
20100966264,PRIVADA,1,0,1,49,1.70%, 1 ,NO
20505110651,PRIVADA,1,0,1,50,24.81%, 1 ,NO
20251850993,PRIVADA,1,0,1,50,24.81%, 1 ,NO
20160641810,PRIVADA,1,Pharma & Life Sciences ,1,224,-4.90%, 2 ,SI
20110378956,PRIVADA,1,0,1,15,11.14%, 1 ,NO
20448377904,PRIVADA,1,0,1,19,24.81%, 1 ,NO
20514713694,PRIVADA,1,0,1,16,2.78%, 1 ,NO
20459481967,PRIVADA,1,0,1,47,24.81%, 1 ,NO
20527050376,PRIVADA,1,0,1,19,9.53%, 1 ,NO
20122377238,PRIVADA,1,0,1,19,24.81%, 1 ,NO
20130447679,PRIVADA,1,0,1,120,24.81%, 1 ,NO
20481227101,PRIVADA,1,0,1,135,2.78%, 1 ,NO
20511235066,PRIVADA,1,0,1,353,9.53%, 1 ,NO
20530544126,PRIVADA,1,0,1,17,9.53%, 1 ,NO
20536811827,PRIVADA,1,0,1,185,24.91%, 1 ,NO
20502476271,PRIVADA,1,0,1,76,9.53%, 1 ,NO
20423354284,PRIVADA,1,0,1,1276,2.78%, 1 ,NO
20503942471,PRIVADA,1,0,1,11,11.14%, 1 ,NO
20508794968,PRIVADA,1,0,1,123,53.55%, 1 ,NO
20502042352,PRIVADA,1,Telecommunications,24,61,7.25%, 2 ,SI
20510970684,PRIVADA,1,0,1,19,27.39%, 1 ,NO
20269315688,PRIVADA,1,0,1,50,9.53%, 1 ,NO
20452556384,PRIVADA,1,0,2,273,9.53%, 1 ,NO
20514449814,PRIVADA,1,0,1,6,-1.43%, 1 ,NO
20495902375,PRIVADA,1,0,1,303,9.53%, 1 ,NO
20492125939,PRIVADA,1,0,1,47,24.81%, 1 ,NO
20502807057,PRIVADA,1,0,1,9,-10.26%, 1 ,NO
20521800748,PRIVADA,1,0,1,0,60.39%, 1 ,NO
20507458999,PRIVADA,1,0,2,60,48.36%, 1 ,NO
20263565712,PRIVADA,1,0,2,12,24.81%, 1 ,NO
20480319860,PRIVADA,1,0,1,308,9.53%, 1 ,NO
20523195442,PRIVADA,1,0,1,205,49.87%, 1 ,NO
20112302370,PRIVADA,1,0,1,246,54.02%, 1 ,NO
20407846916,PRIVADA,1,0,1,4,49.43%, 1 ,NO
20353947614,PRIVADA,1,0,1,81,107.34%, 1 ,NO
20427377475,PRIVADA,1,0,1,12,54.70%, 1 ,NO
20100860351,PRIVADA,1,0,2,34,43.69%, 1 ,NO
20533614800,PRIVADA,1,0,1,23,-5.75%, 1 ,NO
20521175347,PRIVADA,1,0,1,46,-23.08%, 1 ,NO
20219178264,PRIVADA,1,0,2,64,35.69%, 1 ,NO
20454197209,PRIVADA,1,0,2,62,9.53%, 1 ,NO
20310555046,PRIVADA,1,0,2,115,39.42%, 1 ,NO
20125412875,PRIVADA,1,0,1,17,-5.83%, 1 ,NO
20307214386,PRIVADA,1,0,1,197,24.94%, 1 ,NO
20330024080,PRIVADA,1,0,1,1230,-5.75%, 1 ,NO
20527775851,PRIVADA,1,0,1,289,30.50%, 1 ,NO
20427113656,PRIVADA,1,0,2,43,-5.83%, 1 ,NO
20389715060,PRIVADA,1,0,1,45,-5.75%, 1 ,NO
20515139321,PRIVADA,1,0,1,877,-3.69%, 1 ,SI
20100094216,CONSORCIO,1,Power & Utilities,3,196,94.84%, 2 ,NO
20492977005,PRIVADA,1,0,2,233,22.86%, 1 ,NO
20391308668,PRIVADA,1,0,1,151,24.94%, 1 ,NO
20122620434,PRIVADA,1,0,1,790,-5.75%, 1 ,NO
20160948974,PRIVADA,1,0,1,17,7.94%, 1 ,NO
20100278708,PRIVADA,1,0,1,142,9.53%, 1 ,NO
20544985788,PRIVADA,1,0,1,151,24.94%, 1 ,NO
20538529398,PRIVADA,1,Engineering & Construction,1,92,3.92%, 2 ,NO
20504436552,PRIVADA,1,0,1,11,-11.90%, 1 ,NO
20518339452,PRIVADA,1,0,2,5,34.61%, 1 ,NO
20102021836,PRIVADA,1,0,1,88,9.53%, 1 ,NO
20517805662,PRIVADA,1,0,1,23,7.94%, 1 ,NO
20538176967,PRIVADA,1,0,1,11,-4.15%, 1 ,NO
20100440653,PRIVADA,1,0,1,220,-5.75%, 1 ,NO
20252814036,PRIVADA,1,0,1,54,22.37%, 1 ,NO
20507963375,PRIVADA,1,0,1,49,7.94%, 1 ,NO
20171707596,PRIVADA,1,0,2,329,-5.75%, 1 ,NO
20340843607,PRIVADA,1,0,1,16,22.37%, 1 ,NO
